county,city,zip,street,price,br,lsqft,bsqft,year,date
Alameda County,San Leandro,94579,2213 Charter Way,745000,4,3791,2294,2000,2007-04-08
Alameda County,San Leandro,94579,2320 Overlook Court,810000,4,3600,2405,2001,2005-09-11
Alameda County,San Leandro,94579,2328 Pacific View Court,730000,4,3548,2405,2000,2007-01-28
Alameda County,San Leandro,94579,2328 Pacific View Court,730000,4,3548,2405,2000,2007-03-18
Alameda County,San Leandro,94579,2329 Spinnaker Court,780000,4,3718,2405,2000,2006-10-15
Alameda County,San Leandro,94579,2330 Pacific View Court,650000,4,3752,2405,2001,2008-09-07
Alameda County,San Leandro,94579,2330 Pacific View Court,650000,4,3752,2405,2001,2008-09-14
Alameda County,San Leandro,94579,2331 Overlook Court,595000,4,3818,2551,2001,2003-07-13
Alameda County,San Leandro,94579,2331 Pacific View Court,765000,3,3766,2225,2000,2006-08-06
Alameda County,San Leandro,94579,2337 Overlook Court,710500,3,3683,2225,2000,2007-01-07
Alameda County,San Leandro,94579,2337 Rocky Point Court,786000,4,4051,2551,2000,2006-12-17
Alameda County,San Leandro,94579,2358 Spinnaker Court,790000,5,3974,2279,2000,2006-12-24
Alameda County,San Leandro,94579,589 Jasmine Way,210000,3,1652,1266,2007,2008-02-17
Alameda County,San Leandro,94579,589 Jasmine Way,210000,3,1652,1266,2007,2008-03-02
Alameda County,San Leandro,94579,589 Jasmine Way,210000,3,1652,1266,2007,2008-03-09
Alameda County,San Leandro,94579,599 Jasmine Way,525000,3,2465,1317,2007,2008-01-27
Alameda County,San Leandro,94579,599 Jasmine Way,525000,3,2465,1317,2007,2008-02-10
Alameda County,San Leandro,94579,609 Heather Glenn Lane,510000,4,1642,1667,2007,2008-06-01
Alameda County,San Leandro,94579,609 Heather Glenn Lane,510000,4,1642,1667,2007,2008-06-08
Alameda County,San Leandro,94579,618 Heather Glenn Lane,495000,3,2023,1317,2007,2008-02-24
Alameda County,San Leandro,94579,618 Heather Glenn Lane,495000,3,2023,1317,2007,2008-03-02
Alameda County,San Leandro,94579,618 Heather Glenn Lane,495000,3,2023,1317,2007,2008-03-09
Alameda County,San Leandro,94579,620 Heather Glenn Lane,495000,3,2876,1317,2007,2008-01-27
Alameda County,San Lorenzo,94580,15551 Ronconi Drive,660000,4,2665,1722,2000,2007-08-05
Alameda County,San Lorenzo,94580,15581 Ronconi Drive,650000,4,2665,1722,2000,2006-10-08
Alameda County,San Lorenzo,94580,16255 Julia Lane,365000,3,2064,1384,2002,2008-03-23
Alameda County,San Lorenzo,94580,16255 Julia Lane,365000,3,2064,1384,2002,2008-04-13
Alameda County,San Lorenzo,94580,16255 Julia Lane,365000,3,2064,1384,2002,2008-05-04
Alameda County,San Lorenzo,94580,16255 Julia Lane,580000,3,2064,1384,2002,2005-09-25
Alameda County,San Lorenzo,94580,16267 Ashland Avenue,380000,3,NA,1256,2004,2007-09-09
Alameda County,San Lorenzo,94580,16267 Ashland Avenue \#4,289000,3,NA,1256,2004,2008-07-20
Alameda County,San Lorenzo,94580,16479 Liberty Street,300000,2,1013,1290,2007,2008-10-05
Alameda County,San Lorenzo,94580,16893 Genevieve Place,431000,3,2033,1371,2005,2008-06-22
Alameda County,San Lorenzo,94580,16905 Genevieve Place,395000,3,2033,1369,2005,2008-08-03
Alameda County,San Lorenzo,94580,16905 Genevieve Place,585000,3,2033,1369,2005,2006-09-17
Alameda County,San Lorenzo,94580,16928 Genevieve Place,650000,3,3050,1339,2005,2006-11-26
Alameda County,San Lorenzo,94580,402 Crespi Place,625000,3,2686,1563,2004,2006-07-02
Alameda County,San Lorenzo,94580,457 Crespi Place,580000,3,1674,1370,2004,2006-12-24
Alameda County,San Lorenzo,94580,468 Crespi Place,599000,4,1522,1814,2003,2005-12-11
Alameda County,San Lorenzo,94580,486 Crespi Place,345000,3,1654,1563,2003,2008-10-12
Alameda County,San Lorenzo,94580,516 Crespi Place,630000,4,1873,1814,2003,2006-08-06
Alameda County,San Lorenzo,94580,517 Crespi Place,419000,4,2312,1955,2004,2008-02-03
Alameda County,San Lorenzo,94580,522 Crespi Place,360000,3,1917,1563,2003,2008-07-27
Alameda County,San Lorenzo,94580,526 Heritage Circle,578000,4,2438,1590,2003,2005-04-10
Alameda County,San Lorenzo,94580,528 Crespi Place,575000,3,1961,1563,2003,2006-01-01
Alameda County,San Lorenzo,94580,530 Heritage Circle,619500,5,2131,1973,2003,2005-02-06
Alameda County,San Lorenzo,94580,530 Heritage Circle,640000,5,2131,1973,2003,2006-08-13
Alameda County,San Lorenzo,94580,532 Crespi Place,580000,4,2005,1955,2003,2005-05-29
Alameda County,San Lorenzo,94580,532 Crespi Place,595000,4,2005,1955,2003,2006-07-09
Alameda County,San Lorenzo,94580,536 Heritage Circle,551000,4,1971,1451,2003,2005-03-06
Alameda County,San Lorenzo,94580,541 Crespi Place,587000,3,2402,1563,2004,2007-05-06
Alameda County,San Lorenzo,94580,550 Heritage Circle,595000,5,1637,1973,2003,2005-02-20
Alameda County,San Lorenzo,94580,553 Crespi Place,670000,4,2269,1955,2004,2006-06-11
Alameda County,San Lorenzo,94580,560 Crespi Place,605000,4,2181,1814,2003,2007-07-15
Alameda County,San Lorenzo,94580,570 Heritage Circle,477500,5,1821,1973,2004,2008-04-20
Alameda County,San Lorenzo,94580,576 Heritage Circle,600000,5,1902,1973,2004,2006-11-05
Alameda County,San Lorenzo,94580,593 Heritage Circle,665000,4,1544,1451,2004,2006-06-25
Alameda County,San Lorenzo,94580,597 Heritage Circle,600000,5,1609,1973,2004,2007-04-08
Alameda County,San Lorenzo,94580,599 Heritage Circle,620000,5,1609,1973,2004,2007-01-07
Alameda County,San Lorenzo,94580,617 Heritage Circle,555000,4,1511,1451,2004,2006-12-03
Alameda County,San Lorenzo,94580,623 Heritage Circle,615000,5,1576,1973,2004,2007-04-01
Alameda County,San Lorenzo,94580,637 Heritage Circle,394000,5,1616,1973,2004,2008-07-27
Alameda County,San Lorenzo,94580,658 Heritage Circle,541000,4,1512,1451,2003,2006-11-19
Alameda County,San Lorenzo,94580,933 William Drive,605000,3,2874,1541,2000,2007-09-02
Alameda County,San Lorenzo,94580,985 Soto Drive,675000,4,3076,1722,2000,2007-04-29
Alameda County,San Lorenzo,94580,998 Soto Drive,615000,3,3001,1541,2000,2007-08-05
Alameda County,Union City,94587,1029 Emerald Terrace,410000,3,NA,1431,2006,2008-11-02
Alameda County,Union City,94587,1035 Aquamarine Terrace,485000,2,80000,1203,2007,2008-08-31
Alameda County,Union City,94587,1035 Aquamarine Terrace,540000,2,80000,1203,2007,2008-09-07
Alameda County,Union City,94587,1035 Aquamarine Terrace,540000,2,80000,1203,2007,2008-09-14
Alameda County,Union City,94587,103 Windflower Lane,865000,4,4240,2244,2001,2005-07-24
Alameda County,Union City,94587,1048 Green Street,352500,4,NA,1675,2007,2008-01-06
Alameda County,Union City,94587,104 Windflower Lane,935000,5,4864,2458,2001,2005-10-02
Alameda County,Union City,94587,1050 Moonstone Terrace,507000,2,NA,1203,2007,2007-11-25
Alameda County,Union City,94587,1052 Sapphire Terrace,648000,3,NA,1675,2007,2007-12-30
Alameda County,Union City,94587,1053 Tourmaline Terrace,651500,3,NA,1675,2007,2008-01-13
Alameda County,Union City,94587,1054 Tourmaline Terrace,554000,3,NA,1675,2007,2008-01-13
Alameda County,Union City,94587,1055 Turquoise Terrace,562000,3,NA,1675,2007,2008-01-20
Alameda County,Union City,94587,1055 Turquoise Terrace,562000,3,NA,1675,2007,2008-02-10
Alameda County,Union City,94587,1056 Sapphine Terrace,325500,4,NA,1431,2007,2008-01-20
Alameda County,Union City,94587,1056 Sapphine Terrace,325500,4,NA,1431,2007,2008-02-10
Alameda County,Union City,94587,1056 Turquoise Terrace,545000,3,NA,1675,2007,2008-05-18
Alameda County,Union City,94587,1056 Turquoise Terrace,545000,3,NA,1675,2007,2008-05-25
Alameda County,Union City,94587,1057 Tourmaline Terrace,626000,3,NA,1431,2007,2007-12-16
Alameda County,Union City,94587,1058 Stone Street,875000,4,4545,2727,2004,2007-07-08
Alameda County,Union City,94587,1058 Tourmaline Terrace,598500,3,NA,1431,2007,2008-01-13
Alameda County,Union City,94587,1059 Turquoise Terrace,527500,3,NA,1431,2007,2008-01-13
Alameda County,Union City,94587,1060 Sapphire Terrace,464000,2,NA,1203,2007,2008-01-06
Alameda County,Union City,94587,1060 Turquoise Terrace,489500,2,NA,1203,2007,2008-04-27
Alameda County,Union City,94587,1061 Tourmaline Terrace,539500,2,NA,1203,2007,2007-12-23
Alameda County,Union City,94587,1062 Tourmaline Terrace,524000,2,NA,1203,2007,2008-01-20
Alameda County,Union City,94587,1062 Tourmaline Terrace,524000,2,NA,1203,2007,2008-02-10
Alameda County,Union City,94587,1063 Sapphire Terrace,539000,2,NA,1203,2007,2007-12-02
Alameda County,Union City,94587,1063 Turquoise Terrace,291500,2,NA,1203,2007,2008-01-27
Alameda County,Union City,94587,1063 Turquoise Terrace,291500,2,NA,1203,2007,2008-02-10
Alameda County,Union City,94587,1064 Sapphire Terrace,555000,2,NA,1203,2007,2007-12-30
Alameda County,Union City,94587,1064 Turquoise Terrace,456500,2,NA,1203,2007,2008-03-30
Alameda County,Union City,94587,1065 Tourmaline Terrace,540500,2,NA,1203,2007,2007-12-30
Alameda County,Union City,94587,1066 Tourmaline Terrace,539500,2,NA,1203,2007,2008-01-06
Alameda County,Union City,94587,1067 Sapphire Terrace,325500,4,NA,1431,2007,2007-12-30
Alameda County,Union City,94587,1067 Turquoise Terrace,495000,2,NA,1203,2007,2008-03-30
Alameda County,Union City,94587,1068 Sapphire Terrace,521500,2,NA,1203,2007,2008-01-06
Alameda County,Union City,94587,1068 Turquoise Terrace,570000,3,NA,1431,2007,2008-04-27
Alameda County,Union City,94587,1069 Tourmaline Terrace,291500,2,NA,1203,2007,2008-01-06
Alameda County,Union City,94587,106 Windflower Lane,885000,5,3974,2670,2001,2006-11-26
Alameda County,Union City,94587,1070 Tourmaline Terrace,599000,3,NA,1431,2007,2008-01-13
Alameda County,Union City,94587,1071 Sapphire Terrace,639500,3,NA,1675,2007,2007-12-02
Alameda County,Union City,94587,1071 Turquoise Terrace,545000,3,NA,1675,2007,2008-04-20
Alameda County,Union City,94587,1072 Green Street,291500,2,NA,1203,2007,2008-01-06
Alameda County,Union City,94587,1072 Turquoise Terrace,631000,3,NA,1675,2007,2008-03-30
Alameda County,Union City,94587,1073 Tourmaline Terrace,544500,3,NA,1431,2007,2008-02-03
Alameda County,Union City,94587,1073 Tourmaline Terrace,544500,3,NA,1431,2007,2008-02-10
Alameda County,Union City,94587,1074 Tourmaline Terrace,651000,3,NA,1675,2007,2008-01-06
Alameda County,Union City,94587,1077 Tourmaline Terrace,647500,3,NA,1675,2007,2008-01-06
Alameda County,Union City,94587,1104 Silver Street,810000,3,4500,2472,2006,2008-01-13
Alameda County,Union City,94587,1104 Silver Street,810000,3,4500,2472,2006,2008-01-20
Alameda County,Union City,94587,1109 Silver Street \#200,920000,3,4550,2472,2005,2007-08-05
Alameda County,Union City,94587,1125 Platinum Street,1108500,4,6437,3306,2005,2006-06-25
Alameda County,Union City,94587,1125 Platinum Street,1110000,4,6437,3306,2005,2006-08-13
Alameda County,Union City,94587,1129 Platinum Street,1161000,5,6538,3655,2005,2006-05-14
Alameda County,Union City,94587,1133 Platinum Street,1006000,3,6325,3162,2005,2006-04-23
Alameda County,Union City,94587,1137 Platinum Street,1154000,4,6218,3306,2005,2006-06-18
Alameda County,Union City,94587,1137 Platinum Street,989000,4,6218,3306,2005,2006-04-30
Alameda County,Union City,94587,1141 Platinum Street,917000,5,6117,3655,2005,2006-04-23
Alameda County,Union City,94587,1145 Platinum Street,1029500,5,6151,3655,2005,2006-04-09
Alameda County,Union City,94587,1158 Platinum Street,1198000,5,6572,3655,2005,2006-06-11
Alameda County,Union City,94587,1161 Platinum Street,1175000,5,6102,3655,2005,2006-05-21
Alameda County,Union City,94587,1164 Silver Street,990000,3,4500,2472,2004,2006-03-26
Alameda County,Union City,94587,1165 Silver Street,1055000,4,4550,2592,2005,2006-09-10
Alameda County,Union City,94587,1168 Silver Street,1020000,4,4500,2592,2004,2006-05-07
Alameda County,Union City,94587,1172 Silver Street,920000,3,4500,2250,2004,2006-06-25
Alameda County,Union City,94587,122 Bellflower Lane,915000,5,4384,2671,2003,2005-10-23
Alameda County,Union City,94587,125 Blue Spruce Lane,650000,5,4200,2604,2001,2003-12-07
Alameda County,Union City,94587,132 Elderberry Lane,745000,4,3486,2459,2002,2004-09-12
Alameda County,Union City,94587,133 Blue Spruce Lane,835000,4,4200,2350,2001,2007-09-09
Alameda County,Union City,94587,136 Blue Spruce Lane,760000,5,4527,2604,2001,2004-07-25
Alameda County,Union City,94587,139 Jasmine Court,680000,5,4149,2675,2002,2003-10-19
Alameda County,Union City,94587,139 Jasmine Court,785000,5,4149,2683,2002,2008-03-16
Alameda County,Union City,94587,139 Jasmine Court,785000,5,4149,2683,2002,2008-04-06
Alameda County,Union City,94587,139 Jasmine Court,910000,5,4149,2675,2002,2007-01-28
Alameda County,Union City,94587,139 Red Cedar Lane,870000,5,4786,2604,2000,2007-09-30
Alameda County,Union City,94587,140 Elderberry Lane,927000,5,4146,2675,2002,2005-07-17
Alameda County,Union City,94587,236 Elias Drive,825000,4,3080,2138,2005,2006-08-27
Alameda County,Union City,94587,25570 Monterra County Road,464000,2,NA,1294,2001,2007-04-15
Alameda County,Union City,94587,30730 Canterbury Court,825000,4,4690,2050,2000,2006-04-02
Alameda County,Union City,94587,30731 Oxford Way,633000,4,5566,2092,2001,2008-11-16
Alameda County,Union City,94587,30731 Oxford Way,840000,4,5566,2092,2001,2005-08-28
Alameda County,Union City,94587,32123 Condor Drive,855000,4,4637,3065,2003,2004-12-26
Alameda County,Union City,94587,32124 Condor Drive,1075000,4,4683,3040,2004,2006-06-25
Alameda County,Union City,94587,32139 Condor Drive,705000,4,4637,2850,2003,2008-11-16
Alameda County,Union City,94587,32147 Condor Drive,1000000,4,4637,3056,2003,2005-07-03
Alameda County,Union City,94587,32226 Condor Drive,1075000,3,4683,2850,2004,2006-10-29
Alameda County,Union City,94587,32586 Point Lobos Court,960000,5,7465,2534,2000,2007-05-13
Alameda County,Union City,94587,32590 Point Lobos Court,956000,6,7520,2814,2000,2007-08-12
Alameda County,Union City,94587,33011 Garfinkle Street,635000,3,3430,1420,2004,2007-04-29
Alameda County,Union City,94587,34167 Valle Drive,865000,3,3103,2000,2004,2006-04-30
Alameda County,Union City,94587,34183 Governo Drive,770000,3,4088,2000,2004,2007-10-07
Alameda County,Union City,94587,34187 Soto Drive,685000,3,3080,2000,2005,2008-01-06
Alameda County,Union City,94587,34191 Soto Drive,615000,3,3080,1877,2004,2008-05-18
Alameda County,Union City,94587,34191 Soto Drive,615000,3,3080,1877,2004,2008-05-25
Alameda County,Union City,94587,34207 Red Cedar Court,960000,5,7654,2604,2000,2006-02-05
Alameda County,Union City,94587,34214 Red Cedar Court,920000,5,5503,2605,2000,2006-10-01
Alameda County,Union City,94587,34220 Torrey Pine Lane,730000,4,4515,2205,2001,2005-02-20
Alameda County,Union City,94587,34223 Red Cedar Lane,765000,4,5012,2350,2001,2008-01-13
Alameda County,Union City,94587,34227 Red Cedar Lane,755000,5,4634,2604,2001,2008-10-12
Alameda County,Union City,94587,34227 Red Cedar Lane,910000,5,4634,2604,2001,2006-09-17
Alameda County,Union City,94587,34228 Torrey Pine Lane,747000,4,4200,2205,2001,2004-09-12
Alameda County,Union City,94587,34233 Torrey Pine Lane,735000,5,4200,2604,2000,2008-10-05
Alameda County,Union City,94587,34233 Torrey Pine Lane,915000,5,4200,2604,2000,2006-11-26
Alameda County,Union City,94587,34236 Torrey Pine Lane,780000,5,4200,2604,2001,2004-10-31
Alameda County,Union City,94587,34237 Torrey Pine Lane,910000,5,4200,2604,2000,2006-06-18
Alameda County,Union City,94587,34240 Torrey Pine Lane,655000,4,4200,2205,2001,2008-10-19
Alameda County,Union City,94587,34240 Torrey Pine Lane,725000,4,4200,2205,2001,2004-09-12
Alameda County,Union City,94587,34244 Torrey Pine Lane,705000,4,4200,2350,2001,2005-03-13
Alameda County,Union City,94587,34249 Torrey Pine Lane,740000,5,4200,2604,2000,2008-07-06
Alameda County,Union City,94587,34250 Red Cedar Lane,920000,5,4200,2604,2000,2006-03-26
Alameda County,Union City,94587,34252 Torrey Pine Lane,638000,5,4200,2604,2001,2003-10-26
Alameda County,Union City,94587,34260 Pinnacles Drive,902000,5,3841,2320,2000,2006-04-30
Alameda County,Union City,94587,34276 Torrey Pine Lane,660000,5,4200,2604,2001,2003-10-19
Alameda County,Union City,94587,34278 Torrey Pine Lane,907500,4,4200,2350,2001,2005-06-19
Alameda County,Union City,94587,34286 Torrey Pine Lane,660000,4,4200,2205,2001,2004-04-18
Alameda County,Union City,94587,34286 Torrey Pine Lane,766000,4,4200,2205,2001,2008-05-04
Alameda County,Union City,94587,34287 Pinnacles Drive,845000,4,4242,1997,2000,2006-09-03
Alameda County,Union City,94587,34298 Pinnacles Drive,705000,4,3870,1881,2000,2008-02-03
Alameda County,Union City,94587,34302 Torrey Pine Lane,630000,4,3465,1978,2000,2008-08-31
Alameda County,Union City,94587,34304 Larkspur Court,730000,5,3915,2671,2000,2008-08-10
Alameda County,Union City,94587,34313 Larkspur Court,925000,5,4214,2671,2000,2007-01-28
Alameda County,Union City,94587,34329 Sandburg Drive,804000,4,3510,1881,2000,2006-09-17
Alameda County,Union City,94587,34340 Grand Canyon Drive,849000,4,4242,1997,2000,2006-03-19
Alameda County,Union City,94587,34341 Torrey Pine Lane,799500,4,4327,1978,2000,2007-06-24
Alameda County,Union City,94587,34341 Torrey Pine Lane,835000,4,4327,1978,2000,2006-03-26
Alameda County,Union City,94587,34366 Pinnacles Court,838000,5,3870,2320,2000,2007-08-19
Alameda County,Union City,94587,34373 Grand Canyon Drive,852000,4,3510,1997,2000,2006-04-09
Alameda County,Union City,94587,34377 Grand Canyon Drive,866000,5,3510,2320,2000,2006-08-27
Alameda County,Union City,94587,34378 Grand Canyon Drive,735000,4,3666,1997,2000,2007-11-18
Alameda County,Union City,94587,34379 Pinnacles Court,844000,4,3510,1997,2000,2006-06-18
Alameda County,Union City,94587,34382 Grand Canyon Drive,830000,5,3666,2320,2000,2007-09-02
Alameda County,Union City,94587,34383 Pinnacles Court,780000,4,3510,1997,2000,2007-03-25
Alameda County,Union City,94587,34388 Torrey Pine Lane,930000,5,5368,2671,2000,2006-05-07
Alameda County,Union City,94587,34393 Pinnacles Court,775000,3,5339,1605,2000,2006-05-21
Alameda County,Union City,94587,34396 Pinnacles Court,745000,5,5319,2320,2000,2007-09-02
Alameda County,Union City,94587,34396 Torrey Pine Lane,735100,4,4029,2244,2000,2008-03-02
Alameda County,Union City,94587,34396 Torrey Pine Lane,735100,4,4029,2244,2000,2008-03-09
Alameda County,Union City,94587,34404 Torrey Pine Lane,723000,5,3465,2671,2000,2008-09-07
Alameda County,Union City,94587,34404 Torrey Pine Lane,723000,5,3465,2671,2000,2008-09-14
Alameda County,Union City,94587,34404 Torrey Pine Lane,885000,5,3465,2671,2000,2006-01-15
Alameda County,Union City,94587,34404 Torrey Pine Lane,885000,5,3465,2671,2000,2006-03-19
Alameda County,Union City,94587,34408 Torrey Pine Lane,700000,4,4187,2244,2000,2008-08-03
Alameda County,Union City,94587,34413 Torrey Pine Lane,630000,4,4762,1978,2000,2008-08-03
Alameda County,Union City,94587,34433 Torrey Pine Lane,899000,5,6519,2671,2000,2007-04-01
Alameda County,Union City,94587,34440 Torrey Pine Lane,860000,5,3488,2671,2000,2006-11-05
Alameda County,Union City,94587,34444 Torrey Pine Lane,820000,4,3488,1978,2000,2006-05-07
Alameda County,Union City,94587,34460 Torrey Pine Lane,675000,4,3749,2244,2000,2008-10-19
Alameda County,Union City,94587,34484 Torrey Pine Lane,625000,5,3465,2570,2002,2003-04-27
Alameda County,Union City,94587,34484 Torrey Pine Lane,710000,5,3465,2516,2003,2008-09-21
Alameda County,Union City,94587,34495 Jasmine Court,680000,5,5526,2257,2002,2004-01-18
Alameda County,Union City,94587,34504 Torrey Pine Lane,670000,5,3465,2670,2002,2003-05-04
